10,2,887.6328158854342,57.25100555419921,65.35819635413174,84.66706695556641,1,-1,-1,-1
11,2,874.3993035517055,65.34835832102499,71.16319769683157,92.40982175556213,1,-1,-1,-1
12,2,858.2931551769087,78.12937337788827,80.17907488797647,104.34894075568491,1,-1,-1,-1
12,3,1071.8590656049375,31.416160583496094,131.72207875106216,177.83806762695312,1,-1,-1,-1
13,2,847.4096543590992,93.83746860841963,79.33261120949203,103.57289597965215,1,-1,-1,-1
13,3,1061.0579286928332,43.780974529609765,133.14937592365843,179.79280447159212,1,-1,-1,-1
14,2,837.26606827205,104.94418294983527,83.83824003998971,110.10097007649932,1,-1,-1,-1
14,3,1055.3657578645789,60.27040410469057,132.3811849440633,178.93725431297466,1,-1,-1,-1
15,2,825.4676214562426,115.40683236713792,87.26830432441032,115.15872579521992,1,-1,-1,-1
15,3,1046.3312970173172,78.17753648826759,134.40644406162872,181.68939813617558,1,-1,-1,-1
16,2,816.3524257772494,127.71355623938695,87.5668490802821,116.3542471075753,1,-1,-1,-1
16,3,1040.309940141434,93.57051765067084,138.04829015186883,186.75998601952642,1,-1,-1,-1
17,2,812.0829443417159,141.5566506793019,84.88778880736251,113.62403532251693,1,-1,-1,-1
17,3,1033.58700758972,114.76309089568032,134.93571384108995,182.8849237908074,1,-1,-1,-1
18,2,807.0256625799873,156.81008126673248,81.05869788026376,108.78897738008513,1,-1,-1,-1
18,3,1026.8585176517156,129.20591497643392,138.91820625514558,188.66959777461702,1,-1,-1,-1
18,4,1321.5194438608664,5.465034484863281,234.087674778267,331.89374389648435,1,-1,-1,-1
19,2,801.8494992411473,172.7100782831523,83.0440909560639,112.18838882731305,1,-1,-1,-1
19,3,1024.4376644705187,149.78328755621658,138.20121778497008,187.73936691768395,1,-1,-1,-1
19,4,1312.0189860062894,11.761152157950505,242.70692237708252,344.41749137418503,1,-1,-1,-1
20,2,798.9382247307802,187.4038894512321,83.10984686178492,112.94498628883439,1,-1,-1,-1
20,3,1017.4911361590442,162.6889973944549,142.4579346862503,193.81928356724035,1,-1,-1,-1
20,4,1303.0084648397208,32.930596189764486,241.36759635373423,342.7879947296831,1,-1,-1,-1
21,2,795.5489741712055,203.1174249959364,78.8731555793206,107.853882984939,1,-1,-1,-1
21,3,1010.82992969324,177.65457504963797,147.43030029362816,201.2449678253438,1,-1,-1,-1
21,4,1289.491781214243,44.68603433477813,247.34915423925773,351.84543313603365,1,-1,-1,-1
22,2,792.6361203012647,214.5777179927622,80.91699852696878,111.64211270558555,1,-1,-1,-1
22,3,1002.8714492702464,191.5507813750473,149.63867221752324,205.19866502044243,1,-1,-1,-1
22,4,1278.0123693640458,57.78500982075386,248.2765509127862,353.76839307163135,1,-1,-1,-1
23,2,791.4179971653656,227.95861704511532,78.71871896515208,109.75605663007119,1,-1,-1,-1
23,3,998.0426297434428,202.96418799429347,153.1969932761717,210.8444866237659,1,-1,-1,-1
23,4,1274.084006289475,81.0328331264192,242.1147150486175,345.54671883683073,1,-1,-1,-1
24,2,789.3422358074537,237.95152327289912,80.69170192143591,113.89315647793839,1,-1,-1,-1
24,3,992.8806905180271,211.72941603547034,158.73575209077282,219.4306162085241,1,-1,-1,-1
24,4,1266.5589811994328,96.93576889264162,241.41962806384743,345.0759311768051,1,-1,-1,-1
25,2,791.0499185328325,251.9608807755755,76.85969509775474,109.74918038671134,1,-1,-1,-1
25,3,993.3421745934996,229.34780898340463,158.5846865465408,219.85179267319387,1,-1,-1,-1
25,4,1261.9480071906905,109.34894038681293,241.8743088343442,346.24158776042435,1,-1,-1,-1
25,5,1518.6657381191087,362.0690002441406,72.95470540240719,120.31823120117187,1,-1,-1,-1
26,2,790.819953832262,262.91235356639237,76.86404025174446,110.76205667652039,1,-1,-1,-1
26,3,994.276209967955,241.14024683482975,153.45990599876117,213.01503837084243,1,-1,-1,-1
26,4,1257.4690550347375,123.80632727904575,238.04386458199534,341.0410010491492,1,-1,-1,-1
